1,-0.23935,0.057288,-0.013712,0.0032819
1,-0.2392,0.057216,-0.013686,0.0032737
1,-0.23905,0.057144,-0.01366,0.0032655
1,-0.2389,0.057073,-0.013635,0.0032573
1,-0.23875,0.057001,-0.013609,0.0032491
1,-0.2386,0.056929,-0.013583,0.003241
1,-0.23845,0.056858,-0.013558,0.0032328
1,-0.2383,0.056786,-0.013532,0.0032247
1,-0.23815,0.056715,-0.013507,0.0032166
1,-0.238,0.056643,-0.013481,0.0032085
1,-0.23785,0.056572,-0.013456,0.0032004
1,-0.2377,0.056501,-0.01343,0.0031923
1,-0.23755,0.056429,-0.013405,0.0031843
1,-0.2374,0.056358,-0.013379,0.0031762
1,-0.23725,0.056287,-0.013354,0.0031682
1,-0.2371,0.056216,-0.013329,0.0031602
1,-0.23695,0.056145,-0.013303,0.0031522
1,-0.2368,0.056074,-0.013278,0.0031443
1,-0.23665,0.056003,-0.013253,0.0031363
1,-0.2365,0.055932,-0.013228,0.0031283
1,-0.23635,0.055861,-0.013203,0.0031204
1,-0.2362,0.05579,-0.013177,0.0031125
1,-0.23605,0.055719,-0.013152,0.0031046
1,-0.2359,0.055648,-0.013127,0.0030967
1,-0.23575,0.055577,-0.013102,0.0030888
1,-0.2356,0.055507,-0.013077,0.003081
1,-0.23545,0.055436,-0.013052,0.0030732
1,-0.2353,0.055365,-0.013027,0.0030653
1,-0.23515,0.055295,-0.013002,0.0030575
1,-0.235,0.055224,-0.012978,0.0030497
1,-0.23485,0.055154,-0.012953,0.0030419
1,-0.2347,0.055083,-0.012928,0.0030342
1,-0.23455,0.055013,-0.012903,0.0030264
1,-0.2344,0.054943,-0.012878,0.0030187
1,-0.23425,0.054872,-0.012854,0.003011
1,-0.2341,0.054802,-0.012829,0.0030033
1,-0.23395,0.054732,-0.012804,0.0029956
1,-0.2338,0.054662,-0.01278,0.0029879
1,-0.23365,0.054592,-0.012755,0.0029802
1,-0.2335,0.054521,-0.012731,0.0029726
1,-0.23335,0.054451,-0.012706,0.002965
1,-0.2332,0.054381,-0.012682,0.0029573
1,-0.23305,0.054312,-0.012657,0.0029497
1,-0.2329,0.054242,-0.012633,0.0029422
1,-0.23275,0.054172,-0.012608,0.0029346
1,-0.2326,0.054102,-0.012584,0.002927
1,-0.23245,0.054032,-0.01256,0.0029195
1,-0.2323,0.053962,-0.012535,0.0029119
1,-0.23215,0.053893,-0.012511,0.0029044
1,-0.232,0.053823,-0.012487,0.0028969
1,-0.23185,0.053754,-0.012463,0.0028894
1,-0.2317,0.053684,-0.012438,0.002882
1,-0.23155,0.053615,-0.012414,0.0028745
1,-0.2314,0.053545,-0.01239,0.0028671
1,-0.23125,0.053476,-0.012366,0.0028596
1,-0.2311,0.053406,-0.012342,0.0028522
1,-0.23095,0.053337,-0.012318,0.0028448
1,-0.2308,0.053268,-0.012294,0.0028375
1,-0.23065,0.053199,-0.01227,0.0028301
1,-0.2305,0.053129,-0.012246,0.0028227
1,-0.23035,0.05306,-0.012222,0.0028154
1,-0.2302,0.052991,-0.012198,0.0028081
1,-0.23005,0.052922,-0.012175,0.0028007
1,-0.2299,0.052853,-0.012151,0.0027934
1,-0.22975,0.052784,-0.012127,0.0027862
1,-0.2296,0.052715,-0.012103,0.0027789
1,-0.22945,0.052646,-0.01208,0.0027716
1,-0.2293,0.052578,-0.012056,0.0027644
1,-0.22915,0.052509,-0.012032,0.0027572
1,-0.229,0.05244,-0.012009,0.00275
1,-0.22885,0.052371,-0.011985,0.0027428
1,-0.2287,0.052303,-0.011962,0.0027356
1,-0.22855,0.052234,-0.011938,0.0027284
1,-0.2284,0.052166,-0.011915,0.0027212
1,-0.22825,0.052097,-0.011891,0.0027141
1,-0.2281,0.052029,-0.011868,0.002707
1,-0.22795,0.05196,-0.011844,0.0026999
1,-0.2278,0.051892,-0.011821,0.0026928
1,-0.22765,0.051824,-0.011798,0.0026857
1,-0.2275,0.051755,-0.011774,0.0026786
1,-0.22735,0.051687,-0.011751,0.0026715
1,-0.2272,0.051619,-0.011728,0.0026645
1,-0.22705,0.051551,-0.011704,0.0026575
1,-0.2269,0.051483,-0.011681,0.0026505
1,-0.22675,0.051415,-0.011658,0.0026435
1,-0.2266,0.051346,-0.011635,0.0026365
1,-0.22645,0.051279,-0.011612,0.0026295
1,-0.2263,0.051211,-0.011589,0.0026225
1,-0.22615,0.051143,-0.011566,0.0026156
1,-0.226,0.051075,-0.011543,0.0026086
1,-0.22585,0.051007,-0.01152,0.0026017
1,-0.2257,0.050939,-0.011497,0.0025948
1,-0.22555,0.050872,-0.011474,0.0025879
1,-0.2254,0.050804,-0.011451,0.0025811
1,-0.22525,0.050736,-0.011428,0.0025742
1,-0.2251,0.050669,-0.011405,0.0025673
1,-0.22495,0.050601,-0.011383,0.0025605
1,-0.2248,0.050534,-0.01136,0.0025537
1,-0.22465,0.050466,-0.011337,0.0025469
1,-0.2245,0.050399,-0.011314,0.0025401
1,-0.22435,0.050332,-0.011292,0.0025333
1,-0.2242,0.050264,-0.011269,0.0025265
1,-0.22405,0.050197,-0.011247,0.0025198
1,-0.2239,0.05013,-0.011224,0.002513
1,-0.22375,0.050063,-0.011201,0.0025063
1,-0.2236,0.049996,-0.011179,0.0024996
1,-0.22345,0.049929,-0.011156,0.0024929
1,-0.2233,0.049862,-0.011134,0.0024862
1,-0.22315,0.049795,-0.011112,0.0024795
1,-0.223,0.049728,-0.011089,0.0024729
1,-0.22285,0.049661,-0.011067,0.0024662
1,-0.2227,0.049594,-0.011044,0.0024596
1,-0.22255,0.049527,-0.011022,0.002453
1,-0.2224,0.049461,-0.011,0.0024463
1,-0.22225,0.049394,-0.010978,0.0024398
1,-0.2221,0.049327,-0.010955,0.0024332
1,-0.22195,0.049261,-0.010933,0.0024266
1,-0.2218,0.049194,-0.010911,0.00242
1,-0.22165,0.049127,-0.010889,0.0024135
1,-0.2215,0.049061,-0.010867,0.002407
1,-0.22135,0.048995,-0.010845,0.0024005
1,-0.2212,0.048928,-0.010823,0.002394
1,-0.22105,0.048862,-0.010801,0.0023875
1,-0.2209,0.048796,-0.010779,0.002381
1,-0.22075,0.048729,-0.010757,0.0023745
1,-0.2206,0.048663,-0.010735,0.0023681
1,-0.22045,0.048597,-0.010713,0.0023617
1,-0.2203,0.048531,-0.010691,0.0023552
1,-0.22015,0.048465,-0.010669,0.0023488
1,-0.22,0.048399,-0.010648,0.0023424
1,-0.21985,0.048333,-0.010626,0.002336
1,-0.2197,0.048267,-0.010604,0.0023297
1,-0.21955,0.048201,-0.010582,0.0023233
1,-0.2194,0.048135,-0.010561,0.002317
1,-0.21925,0.048069,-0.010539,0.0023106
1,-0.2191,0.048003,-0.010517,0.0023043
1,-0.21895,0.047938,-0.010496,0.002298
1,-0.2188,0.047872,-0.010474,0.0022917
1,-0.21865,0.047806,-0.010453,0.0022855
1,-0.2185,0.047741,-0.010431,0.0022792
1,-0.21835,0.047675,-0.01041,0.0022729
1,-0.2182,0.04761,-0.010388,0.0022667
1,-0.21805,0.047544,-0.010367,0.0022605
1,-0.2179,0.047479,-0.010346,0.0022543
1,-0.21775,0.047414,-0.010324,0.0022481
1,-0.2176,0.047348,-0.010303,0.0022419
1,-0.21745,0.047283,-0.010282,0.0022357
1,-0.2173,0.047218,-0.01026,0.0022295
1,-0.21715,0.047153,-0.010239,0.0022234
1,-0.217,0.047088,-0.010218,0.0022172
1,-0.21685,0.047022,-0.010197,0.0022111
1,-0.2167,0.046957,-0.010176,0.002205
1,-0.21655,0.046892,-0.010154,0.0021989
1,-0.2164,0.046828,-0.010133,0.0021928
1,-0.21625,0.046763,-0.010112,0.0021867
1,-0.2161,0.046698,-0.010091,0.0021807
1,-0.21595,0.046633,-0.01007,0.0021746
1,-0.2158,0.046568,-0.010049,0.0021686
1,-0.21565,0.046503,-0.010028,0.0021626
1,-0.2155,0.046439,-0.010007,0.0021566
1,-0.21535,0.046374,-0.0099865,0.0021506
1,-0.2152,0.04631,-0.0099657,0.0021446
1,-0.21505,0.046245,-0.0099448,0.0021386
1,-0.2149,0.046181,-0.009924,0.0021326
1,-0.21475,0.046116,-0.0099033,0.0021267
1,-0.2146,0.046052,-0.0098825,0.0021208
1,-0.21445,0.045987,-0.0098618,0.0021148
1,-0.2143,0.045923,-0.0098411,0.0021089
1,-0.21415,0.045859,-0.0098205,0.002103
1,-0.214,0.045794,-0.0097998,0.0020971
1,-0.21385,0.04573,-0.0097793,0.0020913
1,-0.2137,0.045666,-0.0097587,0.0020854
1,-0.21355,0.045602,-0.0097382,0.0020795
1,-0.2134,0.045538,-0.0097176,0.0020737
1,-0.21325,0.045474,-0.0096972,0.0020679
1,-0.2131,0.04541,-0.0096767,0.0020621
1,-0.21295,0.045346,-0.0096563,0.0020563
1,-0.2128,0.045282,-0.0096359,0.0020505
1,-0.21265,0.045218,-0.0096155,0.0020447
1,-0.2125,0.045155,-0.0095952,0.0020389
1,-0.21235,0.045091,-0.0095749,0.0020332
1,-0.2122,0.045027,-0.0095546,0.0020275
1,-0.21205,0.044964,-0.0095344,0.0020217
1,-0.2119,0.0449,-0.0095141,0.002016
1,-0.21175,0.044836,-0.0094939,0.0020103
1,-0.2116,0.044773,-0.0094738,0.0020046
1,-0.21145,0.044709,-0.0094536,0.0019989
1,-0.2113,0.044646,-0.0094335,0.0019933
1,-0.21115,0.044583,-0.0094135,0.0019876
1,-0.211,0.044519,-0.0093934,0.001982
1,-0.21085,0.044456,-0.0093734,0.0019763
1,-0.2107,0.044393,-0.0093534,0.0019707
1,-0.21055,0.04433,-0.0093334,0.0019651
1,-0.2104,0.044266,-0.0093135,0.0019595
1,-0.21025,0.044203,-0.0092936,0.0019539
1,-0.2101,0.04414,-0.0092737,0.0019484
1,-0.20995,0.044077,-0.0092539,0.0019428
1,-0.2098,0.044014,-0.009234,0.0019373
1,-0.20965,0.043951,-0.0092142,0.0019317
1,-0.2095,0.043889,-0.0091945,0.0019262
1,-0.20935,0.043826,-0.0091747,0.0019207
1,-0.2092,0.043763,-0.009155,0.0019152
1,-0.20905,0.0437,-0.0091353,0.0019097
1,-0.2089,0.043637,-0.0091157,0.0019042
1,-0.20875,0.043575,-0.0090961,0.0018988
1,-0.2086,0.043512,-0.0090765,0.0018933
1,-0.20845,0.04345,-0.0090569,0.0018879
1,-0.2083,0.043387,-0.0090374,0.0018824
1,-0.20815,0.043325,-0.0090179,0.001877
1,-0.208,0.043262,-0.0089984,0.0018716
1,-0.20785,0.0432,-0.0089789,0.0018662
1,-0.2077,0.043138,-0.0089595,0.0018608
1,-0.20755,0.043075,-0.0089401,0.0018555
1,-0.2074,0.043013,-0.0089207,0.0018501
1,-0.20725,0.042951,-0.0089014,0.0018448
1,-0.2071,0.042889,-0.0088821,0.0018394
1,-0.20695,0.042827,-0.0088628,0.0018341
1,-0.2068,0.042764,-0.0088435,0.0018288
1,-0.20665,0.042702,-0.0088243,0.0018235
1,-0.2065,0.04264,-0.0088051,0.0018182
1,-0.20635,0.042579,-0.0087859,0.0018129
1,-0.2062,0.042517,-0.0087667,0.0018077
1,-0.20605,0.042455,-0.0087476,0.0018024
1,-0.2059,0.042393,-0.0087285,0.0017972
1,-0.20575,0.042331,-0.0087095,0.0017919
1,-0.2056,0.04227,-0.0086904,0.0017867
1,-0.20545,0.042208,-0.0086714,0.0017815
1,-0.2053,0.042146,-0.0086524,0.0017763
1,-0.20515,0.042085,-0.0086335,0.0017711
1,-0.205,0.042023,-0.0086146,0.0017659
1,-0.20485,0.041962,-0.0085957,0.0017608
1,-0.2047,0.0419,-0.0085768,0.0017556
1,-0.20455,0.041839,-0.0085579,0.0017505
1,-0.2044,0.041777,-0.0085391,0.0017454
1,-0.20425,0.041716,-0.0085203,0.0017402
1,-0.2041,0.041655,-0.0085016,0.0017351
1,-0.20395,0.041594,-0.0084828,0.00173
1,-0.2038,0.041533,-0.0084641,0.001725
1,-0.20365,0.041471,-0.0084455,0.0017199
1,-0.2035,0.04141,-0.0084268,0.0017148
1,-0.20335,0.041349,-0.0084082,0.0017098
1,-0.2032,0.041288,-0.0083896,0.0017047
1,-0.20305,0.041227,-0.008371,0.0016997
1,-0.2029,0.041166,-0.0083525,0.0016947
1,-0.20275,0.041106,-0.008334,0.0016897
1,-0.2026,0.041045,-0.0083155,0.0016847
1,-0.20245,0.040984,-0.008297,0.0016797
1,-0.2023,0.040923,-0.0082786,0.0016747
1,-0.20215,0.040863,-0.0082602,0.0016698
1,-0.202,0.040802,-0.0082418,0.0016648
1,-0.20185,0.040741,-0.0082235,0.0016599
1,-0.2017,0.040681,-0.0082051,0.0016549
1,-0.20155,0.04062,-0.0081869,0.00165
1,-0.2014,0.04056,-0.0081686,0.0016451
1,-0.20125,0.0405,-0.0081503,0.0016402
1,-0.2011,0.040439,-0.0081321,0.0016353
1,-0.20095,0.040379,-0.0081139,0.0016305
1,-0.2008,0.040319,-0.0080958,0.0016256
1,-0.20065,0.040258,-0.0080777,0.0016207
1,-0.2005,0.040198,-0.0080596,0.0016159
1,-0.20035,0.040138,-0.0080415,0.0016111
1,-0.2002,0.040078,-0.0080234,0.0016062
1,-0.20005,0.040018,-0.0080054,0.0016014
1,-0.19989,0.039958,-0.0079874,0.0015966
1,-0.19974,0.039898,-0.0079694,0.0015919
1,-0.19959,0.039838,-0.0079515,0.0015871
1,-0.19944,0.039778,-0.0079336,0.0015823
1,-0.19929,0.039718,-0.0079157,0.0015776
1,-0.19914,0.039659,-0.0078978,0.0015728
1,-0.19899,0.039599,-0.00788,0.0015681
1,-0.19884,0.039539,-0.0078622,0.0015634
1,-0.19869,0.03948,-0.0078444,0.0015586
1,-0.19854,0.03942,-0.0078266,0.0015539
1,-0.19839,0.039361,-0.0078089,0.0015492
1,-0.19824,0.039301,-0.0077912,0.0015446
1,-0.19809,0.039242,-0.0077735,0.0015399
1,-0.19794,0.039182,-0.0077559,0.0015352
1,-0.19779,0.039123,-0.0077383,0.0015306
1,-0.19764,0.039063,-0.0077207,0.001526
1,-0.19749,0.039004,-0.0077031,0.0015213
1,-0.19734,0.038945,-0.0076856,0.0015167
1,-0.19719,0.038886,-0.0076681,0.0015121
1,-0.19704,0.038827,-0.0076506,0.0015075
1,-0.19689,0.038768,-0.0076331,0.0015029
1,-0.19674,0.038708,-0.0076157,0.0014983
1,-0.19659,0.038649,-0.0075983,0.0014938
1,-0.19644,0.03859,-0.0075809,0.0014892
1,-0.19629,0.038532,-0.0075635,0.0014847
1,-0.19614,0.038473,-0.0075462,0.0014801
1,-0.19599,0.038414,-0.0075289,0.0014756
1,-0.19584,0.038355,-0.0075116,0.0014711
1,-0.19569,0.038296,-0.0074944,0.0014666
1,-0.19554,0.038238,-0.0074772,0.0014621
1,-0.19539,0.038179,-0.00746,0.0014576
1,-0.19524,0.03812,-0.0074428,0.0014532
1,-0.19509,0.038062,-0.0074257,0.0014487
1,-0.19494,0.038003,-0.0074085,0.0014443
1,-0.19479,0.037945,-0.0073915,0.0014398
1,-0.19464,0.037886,-0.0073744,0.0014354
1,-0.19449,0.037828,-0.0073574,0.001431
1,-0.19434,0.03777,-0.0073403,0.0014266
1,-0.19419,0.037711,-0.0073234,0.0014222
1,-0.19404,0.037653,-0.0073064,0.0014178
1,-0.19389,0.037595,-0.0072895,0.0014134
1,-0.19374,0.037537,-0.0072726,0.001409
1,-0.19359,0.037479,-0.0072557,0.0014047
1,-0.19344,0.037421,-0.0072388,0.0014003
1,-0.19329,0.037363,-0.007222,0.001396
1,-0.19314,0.037305,-0.0072052,0.0013916
1,-0.19299,0.037247,-0.0071884,0.0013873
1,-0.19284,0.037189,-0.0071717,0.001383
1,-0.19269,0.037131,-0.0071549,0.0013787
1,-0.19254,0.037073,-0.0071382,0.0013744
1,-0.19239,0.037016,-0.0071216,0.0013702
1,-0.19224,0.036958,-0.0071049,0.0013659
1,-0.19209,0.0369,-0.0070883,0.0013616
1,-0.19194,0.036843,-0.0070717,0.0013574
1,-0.19179,0.036785,-0.0070552,0.0013531
1,-0.19164,0.036727,-0.0070386,0.0013489
1,-0.19149,0.03667,-0.0070221,0.0013447
1,-0.19134,0.036613,-0.0070056,0.0013405
1,-0.19119,0.036555,-0.0069891,0.0013363
1,-0.19104,0.036498,-0.0069727,0.0013321
1,-0.19089,0.036441,-0.0069563,0.0013279
1,-0.19074,0.036383,-0.0069399,0.0013237
1,-0.19059,0.036326,-0.0069235,0.0013196
1,-0.19044,0.036269,-0.0069072,0.0013154
1,-0.19029,0.036212,-0.0068909,0.0013113
1,-0.19014,0.036155,-0.0068746,0.0013072
1,-0.18999,0.036098,-0.0068584,0.001303
1,-0.18984,0.036041,-0.0068421,0.0012989
1,-0.18969,0.035984,-0.0068259,0.0012948
1,-0.18954,0.035927,-0.0068097,0.0012907
1,-0.18939,0.03587,-0.0067936,0.0012867
1,-0.18924,0.035813,-0.0067774,0.0012826
1,-0.18909,0.035757,-0.0067613,0.0012785
1,-0.18894,0.0357,-0.0067453,0.0012745
1,-0.18879,0.035643,-0.0067292,0.0012704
1,-0.18864,0.035587,-0.0067132,0.0012664
1,-0.18849,0.03553,-0.0066972,0.0012624
1,-0.18834,0.035473,-0.0066812,0.0012584
1,-0.18819,0.035417,-0.0066652,0.0012544
1,-0.18804,0.03536,-0.0066493,0.0012504
1,-0.18789,0.035304,-0.0066334,0.0012464
1,-0.18774,0.035248,-0.0066175,0.0012424
1,-0.18759,0.035191,-0.0066017,0.0012384
1,-0.18744,0.035135,-0.0065859,0.0012345
1,-0.18729,0.035079,-0.0065701,0.0012305
1,-0.18714,0.035023,-0.0065543,0.0012266
1,-0.18699,0.034967,-0.0065385,0.0012227
1,-0.18684,0.034911,-0.0065228,0.0012187
1,-0.18669,0.034855,-0.0065071,0.0012148
1,-0.18654,0.034799,-0.0064914,0.0012109
1,-0.18639,0.034743,-0.0064758,0.001207
1,-0.18624,0.034687,-0.0064602,0.0012032
1,-0.18609,0.034631,-0.0064446,0.0011993
1,-0.18594,0.034575,-0.006429,0.0011954
1,-0.18579,0.034519,-0.0064135,0.0011916
1,-0.18564,0.034464,-0.0063979,0.0011877
1,-0.18549,0.034408,-0.0063824,0.0011839
1,-0.18534,0.034352,-0.006367,0.0011801
1,-0.18519,0.034297,-0.0063515,0.0011763
1,-0.18504,0.034241,-0.0063361,0.0011725
1,-0.18489,0.034186,-0.0063207,0.0011687
1,-0.18474,0.03413,-0.0063053,0.0011649
1,-0.18459,0.034075,-0.00629,0.0011611
1,-0.18444,0.034019,-0.0062747,0.0011573
1,-0.18429,0.033964,-0.0062594,0.0011536
1,-0.18414,0.033909,-0.0062441,0.0011498
1,-0.18399,0.033854,-0.0062288,0.0011461
1,-0.18384,0.033798,-0.0062136,0.0011423
1,-0.18369,0.033743,-0.0061984,0.0011386
1,-0.18354,0.033688,-0.0061832,0.0011349
1,-0.18339,0.033633,-0.0061681,0.0011312
1,-0.18324,0.033578,-0.006153,0.0011275
1,-0.18309,0.033523,-0.0061379,0.0011238
1,-0.18294,0.033468,-0.0061228,0.0011201
1,-0.18279,0.033413,-0.0061077,0.0011165
1,-0.18264,0.033359,-0.0060927,0.0011128
1,-0.18249,0.033304,-0.0060777,0.0011091
1,-0.18234,0.033249,-0.0060627,0.0011055
1,-0.18219,0.033194,-0.0060478,0.0011019
1,-0.18204,0.03314,-0.0060329,0.0010982
1,-0.18189,0.033085,-0.006018,0.0010946
1,-0.18174,0.033031,-0.0060031,0.001091
1,-0.18159,0.032976,-0.0059882,0.0010874
1,-0.18144,0.032922,-0.0059734,0.0010838
1,-0.18129,0.032867,-0.0059586,0.0010803
1,-0.18114,0.032813,-0.0059438,0.0010767
1,-0.18099,0.032759,-0.0059291,0.0010731
1,-0.18084,0.032704,-0.0059143,0.0010696
1,-0.18069,0.03265,-0.0058996,0.001066
1,-0.18054,0.032596,-0.0058849,0.0010625
1,-0.18039,0.032542,-0.0058703,0.001059
1,-0.18024,0.032488,-0.0058557,0.0010554
1,-0.18009,0.032433,-0.005841,0.0010519
1,-0.17994,0.032379,-0.0058265,0.0010484
1,-0.17979,0.032326,-0.0058119,0.0010449
1,-0.17964,0.032272,-0.0057974,0.0010415
1,-0.17949,0.032218,-0.0057829,0.001038
1,-0.17934,0.032164,-0.0057684,0.0010345
1,-0.17919,0.03211,-0.0057539,0.0010311
1,-0.17904,0.032056,-0.0057395,0.0010276
1,-0.17889,0.032003,-0.005725,0.0010242
1,-0.17874,0.031949,-0.0057107,0.0010207
1,-0.17859,0.031895,-0.0056963,0.0010173
1,-0.17844,0.031842,-0.005682,0.0010139
1,-0.17829,0.031788,-0.0056676,0.0010105
1,-0.17814,0.031735,-0.0056533,0.0010071
1,-0.17799,0.031681,-0.0056391,0.0010037
1,-0.17784,0.031628,-0.0056248,0.0010003
1,-0.17769,0.031575,-0.0056106,0.00099696
1,-0.17754,0.031521,-0.0055964,0.0009936
1,-0.17739,0.031468,-0.0055822,0.00099025
1,-0.17724,0.031415,-0.0055681,0.0009869
1,-0.17709,0.031362,-0.005554,0.00098356
1,-0.17694,0.031309,-0.0055398,0.00098024
1,-0.17679,0.031256,-0.0055258,0.00097692
1,-0.17664,0.031203,-0.0055117,0.0009736
1,-0.17649,0.03115,-0.0054977,0.0009703
1,-0.17634,0.031097,-0.0054837,0.00096701
1,-0.17619,0.031044,-0.0054697,0.00096372
1,-0.17604,0.030991,-0.0054557,0.00096044
1,-0.17589,0.030938,-0.0054418,0.00095717
1,-0.17574,0.030885,-0.0054279,0.00095391
1,-0.17559,0.030833,-0.005414,0.00095066
1,-0.17544,0.03078,-0.0054001,0.00094741
1,-0.17529,0.030727,-0.0053863,0.00094418
1,-0.17514,0.030675,-0.0053725,0.00094095
1,-0.17499,0.030622,-0.0053587,0.00093773
1,-0.17484,0.03057,-0.0053449,0.00093452
1,-0.17469,0.030517,-0.0053312,0.00093132
1,-0.17454,0.030465,-0.0053174,0.00092812
1,-0.17439,0.030413,-0.0053037,0.00092493
1,-0.17424,0.03036,-0.0052901,0.00092176
1,-0.17409,0.030308,-0.0052764,0.00091858
1,-0.17394,0.030256,-0.0052628,0.00091542
1,-0.17379,0.030204,-0.0052492,0.00091227
1,-0.17364,0.030152,-0.0052356,0.00090912
1,-0.17349,0.0301,-0.005222,0.00090599
1,-0.17334,0.030048,-0.0052085,0.00090286
1,-0.17319,0.029996,-0.005195,0.00089973
1,-0.17304,0.029944,-0.0051815,0.00089662
1,-0.17289,0.029892,-0.0051681,0.00089352
1,-0.17274,0.02984,-0.0051546,0.00089042
1,-0.17259,0.029788,-0.0051412,0.00088733
1,-0.17244,0.029736,-0.0051278,0.00088425
1,-0.17229,0.029685,-0.0051144,0.00088118
1,-0.17214,0.029633,-0.0051011,0.00087811
1,-0.17199,0.029581,-0.0050878,0.00087505
1,-0.17184,0.02953,-0.0050745,0.00087201
1,-0.17169,0.029478,-0.0050612,0.00086896
1,-0.17154,0.029427,-0.0050479,0.00086593
1,-0.17139,0.029375,-0.0050347,0.00086291
1,-0.17124,0.029324,-0.0050215,0.00085989
1,-0.17109,0.029273,-0.0050083,0.00085688
1,-0.17094,0.029221,-0.0049951,0.00085388
1,-0.17079,0.02917,-0.004982,0.00085089
1,-0.17064,0.029119,-0.0049689,0.0008479
1,-0.17049,0.029068,-0.0049558,0.00084492
1,-0.17034,0.029016,-0.0049427,0.00084195
1,-0.17019,0.028965,-0.0049297,0.00083899
1,-0.17004,0.028914,-0.0049166,0.00083604
1,-0.16989,0.028863,-0.0049036,0.00083309
1,-0.16974,0.028812,-0.0048907,0.00083015
1,-0.16959,0.028761,-0.0048777,0.00082722
1,-0.16944,0.028711,-0.0048648,0.0008243
1,-0.16929,0.02866,-0.0048519,0.00082138
1,-0.16914,0.028609,-0.004839,0.00081847
1,-0.16899,0.028558,-0.0048261,0.00081557
1,-0.16884,0.028508,-0.0048133,0.00081268
1,-0.16869,0.028457,-0.0048005,0.0008098
1,-0.16854,0.028406,-0.0047877,0.00080692
1,-0.16839,0.028356,-0.0047749,0.00080405
1,-0.16824,0.028305,-0.0047621,0.00080119
1,-0.16809,0.028255,-0.0047494,0.00079834
1,-0.16794,0.028204,-0.0047367,0.00079549
1,-0.16779,0.028154,-0.004724,0.00079265
1,-0.16764,0.028104,-0.0047114,0.00078982
